"Depth","Column","Parameter","Process","Coefficient","SRC","R2","adjR2"
90,4,"SP_denitrification","Reduction",-0.042369367455279,-0.018269559822193,0.990420457488236,0.99012316134132
90,4,"d18O_denitrification","Reduction",-0.270134656739611,-0.0771544881285834,0.990420457488236,0.99012316134132
90,4,"eta_SP_reduction","Reduction",-0.0342974045213803,-0.00470421871605516,0.990420457488236,0.99012316134132
90,4,"eta_18O_reduction","Reduction",0.144136573517342,0.075702733847728,0.990420457488236,0.99012316134132
90,5,"BD","Nitrification",-1.60507428198671,-0.0284369861085891,0.969188266774847,0.968232040571307
90,5,"eta_SP_diffusion","Nitrification",0.0378117576396037,0.00309859366793444,0.969188266774847,0.968232040571307
90,5,"eta_18O_diffusion","Nitrification",-0.00647675852003289,-0.000506360376865969,0.969188266774847,0.968232040571307
90,5,"SP_nitrification","Nitrification",0.00647379326492992,0.00354562529967267,0.969188266774847,0.968232040571307
90,5,"d18O_nitrification","Nitrification",0.0116087072006822,0.00996740250701588,0.969188266774847,0.968232040571307
90,5,"SP_denitrification","Nitrification",-0.435199771609295,-0.610709422867403,0.969188266774847,0.968232040571307
90,5,"d18O_denitrification","Nitrification",0.150402749248101,0.137508738243868,0.969188266774847,0.968232040571307
90,5,"eta_SP_reduction","Nitrification",1.06356047719265,0.462440775577068,0.969188266774847,0.968232040571307
90,5,"eta_18O_reduction","Nitrification",-0.365316780223601,-0.593950644174734,0.969188266774847,0.968232040571307
90,5,"BD","Denitrification",5.45713915447159,0.0846251209143625,0.976114525145081,0.975373251787514
90,5,"eta_SP_diffusion","Denitrification",-0.100794342986819,-0.00722969150492064,0.976114525145081,0.975373251787514
90,5,"eta_18O_diffusion","Denitrification",-0.155436929192396,-0.0106365812373957,0.976114525145081,0.975373251787514
90,5,"SP_nitrification","Denitrification",-0.0087863136409649,-0.00421198249365165,0.976114525145081,0.975373251787514
90,5,"d18O_nitrification","Denitrification",-0.0460318842914846,-0.0345941557378543,0.976114525145081,0.975373251787514
90,5,"SP_denitrification","Denitrification",0.242100256599498,0.297363086704187,0.976114525145081,0.975373251787514
90,5,"d18O_denitrification","Denitrification",0.260122411360906,0.208160411509789,0.976114525145081,0.975373251787514
90,5,"eta_SP_reduction","Denitrification",-0.588890594522491,-0.224116789745316,0.976114525145081,0.975373251787514
90,5,"eta_18O_reduction","Denitrification",-0.637681114855771,-0.907465527315648,0.976114525145081,0.975373251787514
90,5,"BD","Reduction",14.7166142941604,0.345739657180792,0.908904885951022,0.906077796204674
90,5,"eta_SP_diffusion","Reduction",-0.0891934734875994,-0.00969222974839294,0.908904885951022,0.906077796204674
90,5,"eta_18O_diffusion","Reduction",0.109626502515399,0.0113650258468958,0.908904885951022,0.906077796204674
90,5,"SP_nitrification","Reduction",0.0292939873504936,0.0212747938493254,0.908904885951022,0.906077796204674
90,5,"d18O_nitrification","Reduction",-0.0180054866047104,-0.0205000944293782,0.908904885951022,0.906077796204674
90,5,"SP_denitrification","Reduction",-0.0115587831217603,-0.0215085402710076,0.908904885951022,0.906077796204674
90,5,"d18O_denitrification","Reduction",-0.211638767661375,-0.256579884844049,0.908904885951022,0.906077796204674
90,5,"eta_SP_reduction","Reduction",0.0161388151847596,0.00930504416096865,0.908904885951022,0.906077796204674
90,5,"eta_18O_reduction","Reduction",0.390316580242445,0.841493171487444,0.908904885951022,0.906077796204674
90,6,"BD","Nitrification",-0.55963248085588,-0.00749642227867827,0.977721676046091,0.977030279785453
90,6,"eta_SP_diffusion","Nitrification",0.20877987033314,0.0127348390359172,0.977721676046091,0.977030279785453
90,6,"eta_18O_diffusion","Nitrification",-0.257365833243234,-0.0144657861472829,0.977721676046091,0.977030279785453
90,6,"SP_nitrification","Nitrification",-0.109474114285631,-0.0415250021124216,0.977721676046091,0.977030279785453
90,6,"d18O_nitrification","Nitrification",0.0575078646150377,0.0330075361365132,0.977721676046091,0.977030279785453
90,6,"SP_denitrification","Nitrification",-0.451923434464782,-0.46866827108593,0.977721676046091,0.977030279785453
90,6,"d18O_denitrification","Nitrification",0.250793106293388,0.168564524434612,0.977721676046091,0.977030279785453
90,6,"eta_SP_reduction","Nitrification",1.12450618774423,0.354841795849426,0.977721676046091,0.977030279785453
90,6,"eta_18O_reduction","Nitrification",-0.590629821462974,-0.715587063037176,0.977721676046091,0.977030279785453
90,6,"BD","Denitrification",0.869543157191164,0.0166193216045991,0.968601057230506,0.967626607282487
90,6,"eta_SP_diffusion","Denitrification",0.0987094447729312,0.00859081894027165,0.968601057230506,0.967626607282487
90,6,"eta_18O_diffusion","Denitrification",0.115102744981949,0.0092309808579623,0.968601057230506,0.967626607282487
90,6,"SP_nitrification","Denitrification",0.115758296492825,0.062650042583187,0.968601057230506,0.967626607282487
90,6,"d18O_nitrification","Denitrification",0.0143124369140777,0.0117211566875934,0.968601057230506,0.967626607282487
90,6,"SP_denitrification","Denitrification",0.250868773950093,0.371208847033286,0.968601057230506,0.967626607282487
90,6,"d18O_denitrification","Denitrification",0.167569223065853,0.16069999435844,0.968601057230506,0.967626607282487
90,6,"eta_SP_reduction","Denitrification",-0.626605915760138,-0.282122958942671,0.968601057230506,0.967626607282487
90,6,"eta_18O_reduction","Denitrification",-0.498186061581916,-0.861211265639126,0.968601057230506,0.967626607282487
90,6,"BD","Reduction",7.15673447969538,0.125515002163117,0.975547890095287,0.974789031512038
90,6,"eta_SP_diffusion","Reduction",0.0461824478540274,0.00368817388353419,0.975547890095287,0.974789031512038
90,6,"eta_18O_diffusion","Reduction",0.0559170207579034,0.00411495202812664,0.975547890095287,0.974789031512038
90,6,"SP_nitrification","Reduction",0.0568558439417886,0.0282359846186295,0.975547890095287,0.974789031512038
90,6,"d18O_nitrification","Reduction",-0.108457512628946,-0.0815032841870036,0.975547890095287,0.974789031512038
90,6,"SP_denitrification","Reduction",0.0393357892227171,0.0534094569037172,0.975547890095287,0.974789031512038
90,6,"d18O_denitrification","Reduction",-0.22631740403565,-0.199158176484272,0.975547890095287,0.974789031512038
90,6,"eta_SP_reduction","Reduction",0.0337610668233133,0.0139482166284069,0.975547890095287,0.974789031512038
90,6,"eta_18O_reduction","Reduction",0.568638460893626,0.902013304140615,0.975547890095287,0.974789031512038
90,7,"BD","Nitrification",-7.30839435555534,-0.129398639065839,0.958336018687965,0.957042998578281
90,7,"eta_SP_diffusion","Nitrification",0.14028756831413,0.0114668499891845,0.958336018687965,0.957042998578281
90,7,"eta_18O_diffusion","Nitrification",-0.0241234962026716,-0.00189430726226738,0.958336018687965,0.957042998578281
90,7,"SP_nitrification","Nitrification",-0.0527647582576621,-0.0294082500080507,0.958336018687965,0.957042998578281
90,7,"d18O_nitrification","Nitrification",0.0342359367169437,0.0314044131792507,0.958336018687965,0.957042998578281
90,7,"SP_denitrification","Nitrification",-0.399543254633941,-0.564305986408161,0.958336018687965,0.957042998578281
90,7,"d18O_denitrification","Nitrification",0.189920687576781,0.169402911318469,0.958336018687965,0.957042998578281
90,7,"eta_SP_reduction","Nitrification",0.902392657460989,0.374329425217773,0.958336018687965,0.957042998578281
90,7,"eta_18O_reduction","Nitrification",-0.428848847779677,-0.700946284613791,0.958336018687965,0.957042998578281
90,7,"BD","Denitrification",10.042890960185,0.160288182127341,0.978071080612547,0.977390527941902
90,7,"eta_SP_diffusion","Denitrification",-0.215152615904732,-0.0158528224383892,0.978071080612547,0.977390527941902
90,7,"eta_18O_diffusion","Denitrification",-0.122549173984883,-0.00867472235170878,0.978071080612547,0.977390527941902
90,7,"SP_nitrification","Denitrification",0.0508146252016485,0.025529891939342,0.978071080612547,0.977390527941902
90,7,"d18O_nitrification","Denitrification",0.0219792661042493,0.018174257442244,0.978071080612547,0.977390527941902
90,7,"SP_denitrification","Denitrification",0.169618855461546,0.215953378974696,0.978071080612547,0.977390527941902
90,7,"d18O_denitrification","Denitrification",0.228714785441197,0.183898360547648,0.978071080612547,0.977390527941902
90,7,"eta_SP_reduction","Denitrification",-0.427751470191801,-0.159950258486207,0.978071080612547,0.977390527941902
90,7,"eta_18O_reduction","Denitrification",-0.630597556921596,-0.929111413814879,0.978071080612547,0.977390527941902
90,7,"BD","Reduction",37.376890469594,0.846196044159987,0.800352551581325,0.794156596285573
90,7,"eta_SP_diffusion","Reduction",-0.692407695193593,-0.0723680577778581,0.800352551581325,0.794156596285573
90,7,"eta_18O_diffusion","Reduction",-0.202816317786794,-0.0203644720521953,0.800352551581325,0.794156596285573
90,7,"SP_nitrification","Reduction",0.00591399552221736,0.00421469651439536,0.800352551581325,0.794156596285573
90,7,"d18O_nitrification","Reduction",-0.0789740181462392,-0.0926302402661668,0.800352551581325,0.794156596285573
90,7,"SP_denitrification","Reduction",-0.0773757466473273,-0.139738409227961,0.800352551581325,0.794156596285573
90,7,"d18O_denitrification","Reduction",-0.0789720854642992,-0.0900704412518447,0.800352551581325,0.794156596285573
90,7,"eta_SP_reduction","Reduction",0.16543167334748,0.0877479875222681,0.800352551581325,0.794156596285573
90,7,"eta_18O_reduction","Reduction",-0.0291231305999536,-0.060866542981636,0.800352551581325,0.794156596285573
90,8,"BD","Nitrification",-4.80566107121863,-0.0878403197552971,0.958972206608177,0.957698930261535
90,8,"eta_SP_diffusion","Nitrification",0.101260022872394,0.00891170600023281,0.958972206608177,0.957698930261535
90,8,"eta_18O_diffusion","Nitrification",-0.0400834700680067,-0.00314901082670765,0.958972206608177,0.957698930261535
90,8,"SP_nitrification","Nitrification",-0.0250675873552388,-0.0145148643208922,0.958972206608177,0.957698930261535
90,8,"d18O_nitrification","Nitrification",0.005372103340507,0.00457571497561856,0.958972206608177,0.957698930261535
90,8,"SP_denitrification","Nitrification",-0.437024131768685,-0.627564522196312,0.958972206608177,0.957698930261535
90,8,"d18O_denitrification","Nitrification",0.145855966996114,0.136428089068775,0.958972206608177,0.957698930261535
90,8,"eta_SP_reduction","Nitrification",0.922280782774253,0.419458761219103,0.958972206608177,0.957698930261535
90,8,"eta_18O_reduction","Nitrification",-0.35424292626958,-0.598068170052624,0.958972206608177,0.957698930261535
90,8,"BD","Denitrification",11.1414414841236,0.154259271693138,0.980420868428568,0.979813240207386
90,8,"eta_SP_diffusion","Denitrification",0.045238842231802,0.00301580623092649,0.980420868428568,0.979813240207386
90,8,"eta_18O_diffusion","Denitrification",0.0680390962952482,0.00404889488083797,0.980420868428568,0.979813240207386
90,8,"SP_nitrification","Denitrification",0.0692346191827212,0.0303663696409182,0.980420868428568,0.979813240207386
90,8,"d18O_nitrification","Denitrification",-0.0268884807778964,-0.0173480231740435,0.980420868428568,0.979813240207386
90,8,"SP_denitrification","Denitrification",0.220645195290606,0.240002940643638,0.980420868428568,0.979813240207386
90,8,"d18O_denitrification","Denitrification",0.383733005971251,0.271880383507385,0.980420868428568,0.979813240207386
90,8,"eta_SP_reduction","Denitrification",-0.42106590688536,-0.145059211362688,0.980420868428568,0.979813240207386
90,8,"eta_18O_reduction","Denitrification",-0.713418324406233,-0.912352960616834,0.980420868428568,0.979813240207386
90,8,"BD","Reduction",34.2988282754919,0.738000500362138,0.913450113568063,0.910764082609831
90,8,"eta_SP_diffusion","Reduction",0.206563342516134,0.0213999463440781,0.913450113568063,0.910764082609831
90,8,"eta_18O_diffusion","Reduction",-0.112876446876122,-0.0104387566826828,0.913450113568063,0.910764082609831
90,8,"SP_nitrification","Reduction",0.135214714812007,0.0921639336343149,0.913450113568063,0.910764082609831
90,8,"d18O_nitrification","Reduction",-0.0247646912520309,-0.0248304234607613,0.913450113568063,0.910764082609831
90,8,"SP_denitrification","Reduction",-0.043454438268312,-0.0734553965920522,0.913450113568063,0.910764082609831
90,8,"d18O_denitrification","Reduction",-0.105473796555071,-0.116134372180477,0.913450113568063,0.910764082609831
90,8,"eta_SP_reduction","Reduction",0.102604178327485,0.0549322970323902,0.913450113568063,0.910764082609831
90,8,"eta_18O_reduction","Reduction",0.324753447194085,0.645416218938499,0.913450113568063,0.910764082609831
90,9,"BD","Nitrification",-25.3359432447511,-0.756371002146112,0.841289574678893,0.836364078720652
90,9,"eta_SP_diffusion","Nitrification",1.93970420314241,0.266464396937958,0.841289574678893,0.836364078720652
90,9,"eta_18O_diffusion","Nitrification",0.159891161653764,0.0204270043833905,0.841289574678893,0.836364078720652
90,9,"SP_nitrification","Nitrification",-0.231564039614064,-0.225013400887032,0.841289574678893,0.836364078720652
90,9,"d18O_nitrification","Nitrification",0.0296327828913024,0.0435975218577841,0.841289574678893,0.836364078720652
90,9,"SP_denitrification","Nitrification",-0.100856512095558,-0.239330849453476,0.841289574678893,0.836364078720652
90,9,"d18O_denitrification","Nitrification",0.0140056277026261,0.0212904443114728,0.841289574678893,0.836364078720652
90,9,"eta_SP_reduction","Nitrification",-0.556980274796988,-0.399946801753322,0.841289574678893,0.836364078720652
90,9,"eta_18O_reduction","Nitrification",-0.107041408127326,-0.301030156828761,0.841289574678893,0.836364078720652
90,9,"BD","Denitrification",-40.7071018157982,-0.365470477307607,0.893240102855344,0.889926864668096
90,9,"eta_SP_diffusion","Denitrification",-0.797279497560694,-0.0329381045119357,0.893240102855344,0.889926864668096
90,9,"eta_18O_diffusion","Denitrification",-3.89553961279986,-0.14966910900424,0.893240102855344,0.889926864668096
90,9,"SP_nitrification","Denitrification",0.257299256892104,0.0751900065165922,0.893240102855344,0.889926864668096
90,9,"d18O_nitrification","Denitrification",0.20562810558885,0.090982143303272,0.893240102855344,0.889926864668096
90,9,"SP_denitrification","Denitrification",0.101716250492447,0.072588764406872,0.893240102855344,0.889926864668096
90,9,"d18O_denitrification","Denitrification",0.27084764569643,0.123820209936053,0.893240102855344,0.889926864668096
90,9,"eta_SP_reduction","Denitrification",0.0189872601188151,0.00410023772633074,0.893240102855344,0.889926864668096
90,9,"eta_18O_reduction","Denitrification",0.96501826262183,0.816165151852586,0.893240102855344,0.889926864668096
90,9,"BD","Reduction",81.2113666276836,0.738734461212357,0.830299095245272,0.825032515442539
90,9,"eta_SP_diffusion","Reduction",0.803937824419451,0.0336511485966202,0.830299095245272,0.825032515442539
90,9,"eta_18O_diffusion","Reduction",-2.98047148986891,-0.11602162482067,0.830299095245272,0.825032515442539
90,9,"SP_nitrification","Reduction",0.218208523368965,0.064607468422429,0.830299095245272,0.825032515442539
90,9,"d18O_nitrification","Reduction",0.0889970421349167,0.0398968570715765,0.830299095245272,0.825032515442539
90,9,"SP_denitrification","Reduction",0.104241332425158,0.0753717221213641,0.830299095245272,0.825032515442539
90,9,"d18O_denitrification","Reduction",0.239880654591397,0.11110948111636,0.830299095245272,0.825032515442539
