"variable","column","depth","bandwidth","cost"
"N2O",8,30,6.00654730899196,0.866357862984774
"SP",8,30,6.00654730899196,12.3812480883177
"d18O",8,30,6.00654730899196,2.11198735101775
"N2O",9,30,6.00654730899196,1.13235099797423
"SP",9,30,6.00654730899196,7.7465441929024
"d18O",9,30,6.00654730899196,2.88251374314228
"N2O",10,30,6.00654730899196,0.292616666984191
"SP",10,30,6.00654730899196,11.6337673018109
"d18O",10,30,6.00654730899196,3.67223967069846
"N2O",11,30,6.00654730899196,0.646354967237719
"SP",11,30,6.00654730899196,7.36318819824008
"d18O",11,30,6.00654730899196,3.46221509536927
"N2O",12,30,6.00654730899196,1.51477804645143
"SP",12,30,6.00654730899196,5.51792669270566
"d18O",12,30,6.00654730899196,2.7896432495665
"N2O",1,60,6.00654730899196,0.670960602475235
"SP",1,60,6.00654730899196,3.70130337054497
"d18O",1,60,6.00654730899196,3.48718125761957
"N2O",2,60,6.00654730899196,1.24849661226142
"SP",2,60,6.00654730899196,6.09927413904391
"d18O",2,60,6.00654730899196,3.48723058789417
"N2O",3,60,6.00654730899196,1.48755265279
"SP",3,60,6.00654730899196,6.58608578831364
"d18O",3,60,6.00654730899196,4.07662222055638
"N2O",4,60,6.00654730899196,1.64148161894976
"SP",4,60,6.00654730899196,8.95338036738233
"d18O",4,60,6.00654730899196,3.94498312206282
"N2O",5,60,6.00654730899196,0.370901182109697
"SP",5,60,6.00654730899196,7.39499768525649
"d18O",5,60,6.00654730899196,1.75648688107662
"N2O",6,60,6.00654730899196,0.363600190688615
"SP",6,60,6.00654730899196,8.97469346466536
"d18O",6,60,6.00654730899196,1.55662163411604
"N2O",7,60,6.00654730899196,1.63811452639366
"SP",7,60,6.00654730899196,5.81526187844789
"d18O",7,60,6.00654730899196,4.99911842220586
"N2O",8,60,6.00654730899196,1.31884682515455
"SP",8,60,6.00654730899196,9.7637661979787
"d18O",8,60,6.00654730899196,5.88899378581406
"N2O",9,60,6.00654730899196,1.15451213668091
"SP",9,60,6.00654730899196,7.41423304052208
"d18O",9,60,6.00654730899196,5.91354393420929
"N2O",10,60,6.00654730899196,0.998096710836165
"SP",10,60,6.00654730899196,10.7906490273124
"d18O",10,60,6.00654730899196,1.85261703900368
"N2O",11,60,6.00654730899196,1.21714996056829
"SP",11,60,6.00654730899196,5.08000386410327
"d18O",11,60,6.00654730899196,4.78109658295388
"N2O",12,60,6.00654730899196,2.31170940635945
"SP",12,60,6.00654730899196,4.17675083140973
"d18O",12,60,6.00654730899196,4.55150641897617
"N2O",1,90,6.00654730899196,0.776320621979039
"SP",1,90,6.00654730899196,3.14186475366602
"d18O",1,90,6.00654730899196,5.24819653300929
"N2O",2,90,6.00654730899196,1.49740131459111
"SP",2,90,6.00654730899196,4.22148762664525
"d18O",2,90,6.00654730899196,3.96711781176142
"N2O",3,90,6.00654730899196,1.88783478527188
"SP",3,90,6.00654730899196,8.25149933336082
"d18O",3,90,6.00654730899196,3.63149065655162
"N2O",4,90,6.00654730899196,1.70810246687751
"SP",4,90,6.00654730899196,9.22457738155586
"d18O",4,90,6.00654730899196,5.41007497574319
"N2O",5,90,6.00654730899196,0.394030674302345
"SP",5,90,6.00654730899196,12.6255927732343
"d18O",5,90,6.00654730899196,2.37359135075993
"N2O",6,90,6.00654730899196,0.238603407829487
"SP",6,90,6.00654730899196,4.06903824349729
"d18O",6,90,6.00654730899196,2.65391118178661
"N2O",7,90,6.00654730899196,1.59301144538071
"SP",7,90,6.00654730899196,8.62418269338822
"d18O",7,90,6.00654730899196,4.97014059343518
"N2O",8,90,6.00654730899196,1.26075915863437
"SP",8,90,6.00654730899196,11.5178292519554
"d18O",8,90,6.00654730899196,5.43903182599476
"N2O",9,90,6.00654730899196,2.05521597174379
"SP",9,90,6.00654730899196,3.85071726529414
"d18O",9,90,6.00654730899196,4.04396750485368
"N2O",10,90,6.00654730899196,1.3402385151248
"SP",10,90,6.00654730899196,11.5118670919062
"d18O",10,90,6.00654730899196,2.74300873798114
"N2O",11,90,6.00654730899196,2.45283102199112
"SP",11,90,6.00654730899196,4.0502601597206
"d18O",11,90,6.00654730899196,6.32223208784019
"N2O",12,90,6.00654730899196,4.04205631095415
"SP",12,90,6.00654730899196,2.51784353220847
"d18O",12,90,6.00654730899196,4.89934738830768
"N2O",1,120,6.00654730899196,0.906059550444662
"SP",1,120,6.00654730899196,2.88504584077262
"d18O",1,120,6.00654730899196,3.3833453051634
"N2O",2,120,6.00654730899196,1.80565950495845
"SP",2,120,6.00654730899196,3.78927538667004
"d18O",2,120,6.00654730899196,3.60010278892808
"N2O",3,120,6.00654730899196,1.98264695703686
"SP",3,120,6.00654730899196,7.64219877134926
"d18O",3,120,6.00654730899196,4.61564697228914
"N2O",4,120,6.00654730899196,2.31203398207235
"SP",4,120,6.00654730899196,5.12863241363679
"d18O",4,120,6.00654730899196,5.19904230490668
"N2O",5,120,6.00654730899196,0.333019832183353
"SP",5,120,6.00654730899196,7.86659410661358
"d18O",5,120,6.00654730899196,2.13036385333173
"N2O",6,120,6.00654730899196,0.299651883732622
"SP",6,120,6.00654730899196,11.8632637183332
"d18O",6,120,6.00654730899196,3.37456994359053
"N2O",7,120,6.00654730899196,1.49511529555354
"SP",7,120,6.00654730899196,5.10788248698247
"d18O",7,120,6.00654730899196,2.80135688594578
"N2O",8,120,6.00654730899196,1.80991925633147
"SP",8,120,6.00654730899196,10.8244444887095
"d18O",8,120,6.00654730899196,2.72981875728449
"N2O",9,120,6.00654730899196,2.54542451052993
"SP",9,120,6.00654730899196,7.62604885451774
"d18O",9,120,6.00654730899196,8.66780670061075
"N2O",10,120,6.00654730899196,1.04103762817931
"SP",10,120,6.00654730899196,7.68344807436985
"d18O",10,120,6.00654730899196,4.99479392796892
"N2O",11,120,6.00654730899196,2.52678985201257
"SP",11,120,6.00654730899196,3.74465023218757
"d18O",11,120,6.00654730899196,6.7173067930446
"N2O",12,120,6.00654730899196,3.45709437825536
"SP",12,120,6.00654730899196,3.05995572387312
"d18O",12,120,6.00654730899196,8.11974745888039
"N2O",1,7.5,6.38522984051821,0.782811112386613
"SP",1,7.5,6.38522984051821,8.85457799164755
"d18O",1,7.5,6.38522984051821,4.36625008894697
"N2O",2,7.5,6.38522984051821,0.0602118064467069
"SP",2,7.5,6.38522984051821,7.9807171654013
"d18O",2,7.5,6.38522984051821,2.29089276016691
"N2O",3,7.5,6.38522984051821,0.191680823928208
"SP",3,7.5,6.38522984051821,7.23616421618199
"d18O",3,7.5,6.38522984051821,1.48358002506502
"N2O",4,7.5,6.38522984051821,0.439981223229872
"SP",4,7.5,6.38522984051821,7.29701678193895
"d18O",4,7.5,6.38522984051821,3.71695820619115
"N2O",5,7.5,6.38522984051821,0.218812343273634
"SP",5,7.5,6.38522984051821,10.1682071561926
"d18O",5,7.5,6.38522984051821,2.17927469203972
"N2O",6,7.5,6.38522984051821,0.811222046263964
"SP",6,7.5,6.38522984051821,10.9633396234864
"d18O",6,7.5,6.38522984051821,3.72479606433269
"N2O",7,7.5,6.38522984051821,0.303420798338751
"SP",7,7.5,6.38522984051821,13.8184743291836
"d18O",7,7.5,6.38522984051821,2.98178820177535
"N2O",8,7.5,6.38522984051821,0.624348131879313
"SP",8,7.5,6.38522984051821,10.8837707761169
"d18O",8,7.5,6.38522984051821,2.49450305894857
"N2O",9,7.5,6.38522984051821,0.0987936747948555
"SP",9,7.5,6.38522984051821,12.3430591877206
"d18O",9,7.5,6.38522984051821,1.61828851115045
"N2O",10,7.5,6.38522984051821,0.202102301021452
"SP",10,7.5,6.38522984051821,14.7166639008334
"d18O",10,7.5,6.38522984051821,3.13059197191972
"N2O",11,7.5,6.38522984051821,0.23564105584749
"SP",11,7.5,6.38522984051821,7.34792191379271
"d18O",11,7.5,6.38522984051821,2.00968420086413
"N2O",12,7.5,6.38522984051821,3.6896269492229
"SP",12,7.5,6.38522984051821,7.94652690761091
"d18O",12,7.5,6.38522984051821,6.29462749297695
"N2O",1,30,6.38522984051821,0.378380190533623
"SP",1,30,6.38522984051821,7.62322918099215
"d18O",1,30,6.38522984051821,1.7760925464042
"N2O",2,30,6.38522984051821,0.768481031794772
"SP",2,30,6.38522984051821,8.41691964271773
"d18O",2,30,6.38522984051821,2.20117496144958
"N2O",3,30,6.38522984051821,0.180727703047597
"SP",3,30,6.38522984051821,8.07062382050096
"d18O",3,30,6.38522984051821,3.0339135293969
"N2O",4,30,6.38522984051821,0.2753634478923
"SP",4,30,6.38522984051821,8.46232239271036
"d18O",4,30,6.38522984051821,2.34342890382181
"N2O",5,30,6.38522984051821,0.85123369873529
"SP",5,30,6.38522984051821,14.4232889170792
"d18O",5,30,6.38522984051821,3.11956235818755
"N2O",6,30,6.38522984051821,0.640118848273242
"SP",6,30,6.38522984051821,8.36185086448314
"d18O",6,30,6.38522984051821,2.04334985297928
"N2O",7,30,6.38522984051821,0.302367693913858
"SP",7,30,6.38522984051821,10.0341330582798
"d18O",7,30,6.38522984051821,1.06360599469152
"N2O",8,30,6.38522984051821,0.890799494901299
"SP",8,30,6.38522984051821,12.3671465232651
"d18O",8,30,6.38522984051821,2.03920546704907
"N2O",9,30,6.38522984051821,1.19283383336646
"SP",9,30,6.38522984051821,7.90260544750571
"d18O",9,30,6.38522984051821,3.11525508331656
"N2O",10,30,6.38522984051821,0.261461201864371
"SP",10,30,6.38522984051821,11.720434645328
"d18O",10,30,6.38522984051821,3.27325961061597
"N2O",11,30,6.38522984051821,0.707803245514435
"SP",11,30,6.38522984051821,7.28345368445988
"d18O",11,30,6.38522984051821,3.59982453992133
"N2O",12,30,6.38522984051821,1.53230811791869
"SP",12,30,6.38522984051821,5.7326591919724
"d18O",12,30,6.38522984051821,2.97065792281307
"N2O",1,60,6.38522984051821,0.641708456557654
"SP",1,60,6.38522984051821,4.06266013185086
"d18O",1,60,6.38522984051821,3.3221561297075
"N2O",2,60,6.38522984051821,1.23975885345172
"SP",2,60,6.38522984051821,5.84223486046851
"d18O",2,60,6.38522984051821,3.33610207799985
"N2O",3,60,6.38522984051821,1.53255059099182
"SP",3,60,6.38522984051821,6.63025222551365
"d18O",3,60,6.38522984051821,4.122771928292
"N2O",4,60,6.38522984051821,1.66489014951434
"SP",4,60,6.38522984051821,9.18881322574793
"d18O",4,60,6.38522984051821,4.04807040776879
"N2O",5,60,6.38522984051821,0.377160779909906
"SP",5,60,6.38522984051821,8.50088047270885
"d18O",5,60,6.38522984051821,1.81901245469768
"N2O",6,60,6.38522984051821,0.357246940553487
"SP",6,60,6.38522984051821,9.08147986513885
"d18O",6,60,6.38522984051821,1.53933395855987
"N2O",7,60,6.38522984051821,1.71987501742596
"SP",7,60,6.38522984051821,5.05005246973415
"d18O",7,60,6.38522984051821,5.32773215214586
"N2O",8,60,6.38522984051821,1.28382016743718
"SP",8,60,6.38522984051821,10.1937908686054
"d18O",8,60,6.38522984051821,6.59379134906366
"N2O",9,60,6.38522984051821,1.20616848286482
"SP",9,60,6.38522984051821,6.68924570677748
"d18O",9,60,6.38522984051821,6.0645202574349
"N2O",10,60,6.38522984051821,0.954235388064048
"SP",10,60,6.38522984051821,11.045792572041
"d18O",10,60,6.38522984051821,1.87042360993025
"N2O",11,60,6.38522984051821,1.37766319581354
"SP",11,60,6.38522984051821,4.85326910738983
"d18O",11,60,6.38522984051821,4.75500611501323
"N2O",12,60,6.38522984051821,2.27400898221211
"SP",12,60,6.38522984051821,4.27040295547061
"d18O",12,60,6.38522984051821,4.22095736506662
"N2O",1,90,6.38522984051821,0.800130589869636
"SP",1,90,6.38522984051821,3.08084739375013
"d18O",1,90,6.38522984051821,4.87127914853348
"N2O",2,90,6.38522984051821,1.59049444402563
"SP",2,90,6.38522984051821,4.48075143684056
"d18O",2,90,6.38522984051821,4.25728104582315
"N2O",3,90,6.38522984051821,1.90871362211919
"SP",3,90,6.38522984051821,7.54394636973723
"d18O",3,90,6.38522984051821,4.02736490086245
"N2O",4,90,6.38522984051821,1.61472892320646
"SP",4,90,6.38522984051821,8.79820849377051
"d18O",4,90,6.38522984051821,5.80751029421945
"N2O",5,90,6.38522984051821,0.401004014636231
"SP",5,90,6.38522984051821,12.572587192117
"d18O",5,90,6.38522984051821,2.29191200143742
"N2O",6,90,6.38522984051821,0.285289387652638
"SP",6,90,6.38522984051821,3.97973418684428
"d18O",6,90,6.38522984051821,2.5935801855523
"N2O",7,90,6.38522984051821,1.50286215620665
"SP",7,90,6.38522984051821,7.79585548556026
"d18O",7,90,6.38522984051821,5.10233668714648
"N2O",8,90,6.38522984051821,1.37411939320284
"SP",8,90,6.38522984051821,10.95134056388
"d18O",8,90,6.38522984051821,5.55552392912032
"N2O",9,90,6.38522984051821,2.18963154651361
"SP",9,90,6.38522984051821,3.57451973544402
"d18O",9,90,6.38522984051821,4.08310701229822
"N2O",10,90,6.38522984051821,1.3391470302103
"SP",10,90,6.38522984051821,11.5268918946187
"d18O",10,90,6.38522984051821,2.8865940852899
"N2O",11,90,6.38522984051821,2.07151673161126
"SP",11,90,6.38522984051821,4.35799513446567
"d18O",11,90,6.38522984051821,6.20757621848149
"N2O",12,90,6.38522984051821,3.51265446079446
"SP",12,90,6.38522984051821,2.42448141244497
"d18O",12,90,6.38522984051821,4.97421173162812
"N2O",1,120,6.38522984051821,0.869030035197533
"SP",1,120,6.38522984051821,2.759153998169
"d18O",1,120,6.38522984051821,3.2942262607601
"N2O",2,120,6.38522984051821,1.82629089152574
"SP",2,120,6.38522984051821,3.64075619478317
"d18O",2,120,6.38522984051821,4.06813530512392
"N2O",3,120,6.38522984051821,1.7871509352434
"SP",3,120,6.38522984051821,7.39894625474848
"d18O",3,120,6.38522984051821,4.83779070675973
"N2O",4,120,6.38522984051821,2.34276281069739
"SP",4,120,6.38522984051821,4.48029777370004
"d18O",4,120,6.38522984051821,5.00629159620528
"N2O",5,120,6.38522984051821,0.351763796794164
"SP",5,120,6.38522984051821,7.07334484335261
"d18O",5,120,6.38522984051821,2.13859979588182
"N2O",6,120,6.38522984051821,0.249161353658408
"SP",6,120,6.38522984051821,12.1713852822948
"d18O",6,120,6.38522984051821,3.5300231255242
"N2O",7,120,6.38522984051821,1.4249655525159
"SP",7,120,6.38522984051821,4.52164992470637
"d18O",7,120,6.38522984051821,3.04300441068154
"N2O",8,120,6.38522984051821,1.53158655358442
"SP",8,120,6.38522984051821,11.6912038628123
"d18O",8,120,6.38522984051821,2.97841781391502
"N2O",9,120,6.38522984051821,2.67810464668219
"SP",9,120,6.38522984051821,7.52277256580984
"d18O",9,120,6.38522984051821,8.98129900366503
"N2O",10,120,6.38522984051821,1.01711839998723
"SP",10,120,6.38522984051821,7.93320308350907
"d18O",10,120,6.38522984051821,5.45280969586865
"N2O",11,120,6.38522984051821,2.631898769361
"SP",11,120,6.38522984051821,3.60363198944417
"d18O",11,120,6.38522984051821,6.27630369858997
"N2O",12,120,6.38522984051821,3.17751995117308
"SP",12,120,6.38522984051821,3.02821285886497
"d18O",12,120,6.38522984051821,8.36406519002861
"N2O",1,7.5,6.78778639688872,0.769453453372291
"SP",1,7.5,6.78778639688872,8.86242209269592
"d18O",1,7.5,6.78778639688872,4.03623389812123
"N2O",2,7.5,6.78778639688872,0.0629263780726567
"SP",2,7.5,6.78778639688872,8.21848340724929
"d18O",2,7.5,6.78778639688872,2.29204457633779
"N2O",3,7.5,6.78778639688872,0.182894224622227
"SP",3,7.5,6.78778639688872,6.90176884717309
"d18O",3,7.5,6.78778639688872,1.49663966395931
"N2O",4,7.5,6.78778639688872,0.440035397083771
"SP",4,7.5,6.78778639688872,7.71343981633815
"d18O",4,7.5,6.78778639688872,3.73625603867023
"N2O",5,7.5,6.78778639688872,0.21916430722382
"SP",5,7.5,6.78778639688872,10.1128235310832
"d18O",5,7.5,6.78778639688872,2.01721369832991
"N2O",6,7.5,6.78778639688872,0.791872421479149
"SP",6,7.5,6.78778639688872,10.9274573816874
"d18O",6,7.5,6.78778639688872,3.76832506337883
"N2O",7,7.5,6.78778639688872,0.293658684743066
"SP",7,7.5,6.78778639688872,12.9830225251252
"d18O",7,7.5,6.78778639688872,2.94103943818942
"N2O",8,7.5,6.78778639688872,0.651672722531474
"SP",8,7.5,6.78778639688872,10.5929810446016
"d18O",8,7.5,6.78778639688872,2.60550398206684
"N2O",9,7.5,6.78778639688872,0.101095930258893
"SP",9,7.5,6.78778639688872,13.6713502345823
"d18O",9,7.5,6.78778639688872,1.53925263987224
"N2O",10,7.5,6.78778639688872,0.210926517674261
"SP",10,7.5,6.78778639688872,15.1010405942494
"d18O",10,7.5,6.78778639688872,2.97961451470535
"N2O",11,7.5,6.78778639688872,0.223742359107436
"SP",11,7.5,6.78778639688872,7.37320843768891
"d18O",11,7.5,6.78778639688872,2.07123617290271
"N2O",12,7.5,6.78778639688872,2.92649040742565
"SP",12,7.5,6.78778639688872,7.74937965193739
"d18O",12,7.5,6.78778639688872,6.43384874343509
"N2O",1,30,6.78778639688872,0.411809319015061
"SP",1,30,6.78778639688872,7.61632483495632
"d18O",1,30,6.78778639688872,1.83560060732829
"N2O",2,30,6.78778639688872,0.759546002594229
"SP",2,30,6.78778639688872,7.29412272789864
"d18O",2,30,6.78778639688872,2.02977767223388
"N2O",3,30,6.78778639688872,0.156851404026423
"SP",3,30,6.78778639688872,7.83939722657209
"d18O",3,30,6.78778639688872,3.11992785022027
"N2O",4,30,6.78778639688872,0.251035523026066
"SP",4,30,6.78778639688872,8.28058029438628
"d18O",4,30,6.78778639688872,2.27409004135689
"N2O",5,30,6.78778639688872,0.767399506445683
"SP",5,30,6.78778639688872,13.8802676269471
"d18O",5,30,6.78778639688872,3.08991593818202
"N2O",6,30,6.78778639688872,0.707089349221236
"SP",6,30,6.78778639688872,8.60167969410364
"d18O",6,30,6.78778639688872,2.02158030109926
"N2O",7,30,6.78778639688872,0.307298185404617
"SP",7,30,6.78778639688872,10.1922307569406
"d18O",7,30,6.78778639688872,0.935441881494359
"N2O",8,30,6.78778639688872,0.842741842338559
"SP",8,30,6.78778639688872,11.2832524264432
"d18O",8,30,6.78778639688872,2.18539884516551
"N2O",9,30,6.78778639688872,1.18650997145924
"SP",9,30,6.78778639688872,7.74983297711253
"d18O",9,30,6.78778639688872,2.82918009538087
"N2O",10,30,6.78778639688872,0.273513889883434
"SP",10,30,6.78778639688872,12.010252707828
"d18O",10,30,6.78778639688872,3.54976436767202
"N2O",11,30,6.78778639688872,0.704314455466622
"SP",11,30,6.78778639688872,7.49353881031243
"d18O",11,30,6.78778639688872,3.42904888668561
"N2O",12,30,6.78778639688872,1.77934009544547
"SP",12,30,6.78778639688872,5.63064602644235
"d18O",12,30,6.78778639688872,2.9396392274355
"N2O",1,60,6.78778639688872,0.685518847239098
"SP",1,60,6.78778639688872,4.17822104142492
"d18O",1,60,6.78778639688872,3.56541737841273
"N2O",2,60,6.78778639688872,1.17049890938383
"SP",2,60,6.78778639688872,5.93275949587769
"d18O",2,60,6.78778639688872,3.3803115524187
"N2O",3,60,6.78778639688872,1.62399300570112
"SP",3,60,6.78778639688872,6.57230559403723
"d18O",3,60,6.78778639688872,4.20900654986279
"N2O",4,60,6.78778639688872,1.6780733930892
"SP",4,60,6.78778639688872,8.56902543054434
"d18O",4,60,6.78778639688872,3.86690971338989
"N2O",5,60,6.78778639688872,0.363259676223404
"SP",5,60,6.78778639688872,9.13326657281663
"d18O",5,60,6.78778639688872,1.8372231632884
"N2O",6,60,6.78778639688872,0.340287334339978
"SP",6,60,6.78778639688872,9.3192846416614
"d18O",6,60,6.78778639688872,1.37403062712872
"N2O",7,60,6.78778639688872,1.73492708910831
"SP",7,60,6.78778639688872,5.57506252299172
"d18O",7,60,6.78778639688872,5.08280404599997
"N2O",8,60,6.78778639688872,1.26584988332056
"SP",8,60,6.78778639688872,9.45030917319323
"d18O",8,60,6.78778639688872,6.44733981734657
"N2O",9,60,6.78778639688872,1.23668471859067
"SP",9,60,6.78778639688872,7.18477725178784
"d18O",9,60,6.78778639688872,6.14121264262767
"N2O",10,60,6.78778639688872,0.918212092735043
"SP",10,60,6.78778639688872,11.6462423181941
"d18O",10,60,6.78778639688872,1.99525905383137
"N2O",11,60,6.78778639688872,1.2928365137172
"SP",11,60,6.78778639688872,4.96989317181068
"d18O",11,60,6.78778639688872,5.00111326503643
"N2O",12,60,6.78778639688872,2.06813655069448
"SP",12,60,6.78778639688872,4.42851792538267
"d18O",12,60,6.78778639688872,4.50623259981557
"N2O",1,90,6.78778639688872,0.810406853507427
"SP",1,90,6.78778639688872,3.02784627769428
"d18O",1,90,6.78778639688872,5.4554570043525
"N2O",2,90,6.78778639688872,1.52041067699455
"SP",2,90,6.78778639688872,4.58049950288456
"d18O",2,90,6.78778639688872,4.23237231554896
"N2O",3,90,6.78778639688872,1.77144990273039
"SP",3,90,6.78778639688872,8.02410309300076
"d18O",3,90,6.78778639688872,3.72083390894629
"N2O",4,90,6.78778639688872,1.84518894219836
"SP",4,90,6.78778639688872,9.09250004224143
"d18O",4,90,6.78778639688872,5.8413378303422
"N2O",5,90,6.78778639688872,0.386168119124997
"SP",5,90,6.78778639688872,12.2926921566704
"d18O",5,90,6.78778639688872,2.21331275178695
"N2O",6,90,6.78778639688872,0.22189137320116
"SP",6,90,6.78778639688872,3.62799552177869
"d18O",6,90,6.78778639688872,2.59262579263552
"N2O",7,90,6.78778639688872,1.56761168291436
"SP",7,90,6.78778639688872,8.40088808275508
"d18O",7,90,6.78778639688872,4.92798925207407
"N2O",8,90,6.78778639688872,1.11733586300705
"SP",8,90,6.78778639688872,11.6818065867798
"d18O",8,90,6.78778639688872,5.18244167870869
"N2O",9,90,6.78778639688872,2.13662405925158
"SP",9,90,6.78778639688872,3.44490975211001
"d18O",9,90,6.78778639688872,4.27603696995995
"N2O",10,90,6.78778639688872,1.30747344615923
"SP",10,90,6.78778639688872,12.4571586243689
"d18O",10,90,6.78778639688872,2.90113665121852
"N2O",11,90,6.78778639688872,2.20950534782499
"SP",11,90,6.78778639688872,4.67125666050634
"d18O",11,90,6.78778639688872,6.08102312723694
"N2O",12,90,6.78778639688872,4.02296193889552
"SP",12,90,6.78778639688872,2.4391674318745
